season,round,race_name,circuit,driver,team,grid,position,points,status
2024,8,Monaco Grand Prix,monaco,max_verstappen,Red Bull,6,6,8.0,Finished
2024,8,Monaco Grand Prix,monaco,hamilton,Mercedes,7,7,7.0,Finished
2024,8,Monaco Grand Prix,monaco,tsunoda,RB F1 Team,8,8,4.0,+1 Lap
2024,8,Monaco Grand Prix,monaco,albon,Williams,9,9,2.0,+1 Lap
2024,8,Monaco Grand Prix,monaco,gasly,Alpine F1 Team,10,10,1.0,+1 Lap
2024,8,Monaco Grand Prix,monaco,alonso,Aston Martin,14,11,0.0,+2 Laps
2024,8,Monaco Grand Prix,monaco,ricciardo,RB F1 Team,12,12,0.0,+2 Laps
2024,8,Monaco Grand Prix,monaco,bottas,Sauber,17,13,0.0,+2 Laps
2024,8,Monaco Grand Prix,monaco,stroll,Aston Martin,13,14,0.0,+2 Laps
2024,8,Monaco Grand Prix,monaco,sargeant,Williams,15,15,0.0,+2 Laps
2024,8,Monaco Grand Prix,monaco,zhou,Sauber,18,16,0.0,+2 Laps
2024,8,Monaco Grand Prix,monaco,ocon,Alpine F1 Team,11,\N,0.0,Collision
2024,8,Monaco Grand Prix,monaco,perez,Red Bull,16,\N,0.0,Collision
2024,8,Monaco Grand Prix,monaco,hulkenberg,Haas F1 Team,19,\N,0.0,Collision
2024,8,Monaco Grand Prix,monaco,kevin_magnussen,Haas F1 Team,20,\N,0.0,Collision
2024,9,Canadian Grand Prix,villeneuve,max_verstappen,Red Bull,2,1,25.0,Finished
2024,9,Canadian Grand Prix,villeneuve,norris,McLaren,3,2,18.0,Finished
2024,9,Canadian Grand Prix,villeneuve,russell,Mercedes,1,3,15.0,Finished
2024,9,Canadian Grand Prix,villeneuve,hamilton,Mercedes,7,4,13.0,Finished
2024,9,Canadian Grand Prix,villeneuve,piastri,McLaren,4,5,10.0,Finished
2024,9,Canadian Grand Prix,villeneuve,alonso,Aston Martin,6,6,8.0,Finished
2024,9,Canadian Grand Prix,villeneuve,stroll,Aston Martin,9,7,6.0,Finished
2024,9,Canadian Grand Prix,villeneuve,ricciardo,RB F1 Team,5,8,4.0,Finished
2024,9,Canadian Grand Prix,villeneuve,gasly,Alpine F1 Team,15,9,2.0,Finished
2024,9,Canadian Grand Prix,villeneuve,ocon,Alpine F1 Team,18,10,1.0,Finished
2024,9,Canadian Grand Prix,villeneuve,hulkenberg,Haas F1 Team,17,11,0.0,Finished
2024,9,Canadian Grand Prix,villeneuve,kevin_magnussen,Haas F1 Team,14,12,0.0,Finished
2024,9,Canadian Grand Prix,villeneuve,bottas,Sauber,0,13,0.0,Finished
2024,9,Canadian Grand Prix,villeneuve,tsunoda,RB F1 Team,8,14,0.0,Finished
2024,9,Canadian Grand Prix,villeneuve,zhou,Sauber,0,15,0.0,+1 Lap
2024,9,Canadian Grand Prix,villeneuve,sainz,Ferrari,12,\N,0.0,Collision
2024,9,Canadian Grand Prix,villeneuve,albon,Williams,10,\N,0.0,Collision
2024,9,Canadian Grand Prix,villeneuve,perez,Red Bull,16,\N,0.0,Accident
2024,9,Canadian Grand Prix,villeneuve,leclerc,Ferrari,11,\N,0.0,Engine
2024,9,Canadian Grand Prix,villeneuve,sargeant,Williams,13,\N,0.0,Accident
2024,10,Spanish Grand Prix,catalunya,max_verstappen,Red Bull,2,1,25.0,Finished
2024,10,Spanish Grand Prix,catalunya,norris,McLaren,1,2,19.0,Finished
2024,10,Spanish Grand Prix,catalunya,hamilton,Mercedes,3,3,15.0,Finished
2024,10,Spanish Grand Prix,catalunya,russell,Mercedes,4,4,12.0,Finished
2024,10,Spanish Grand Prix,catalunya,leclerc,Ferrari,5,5,10.0,Finished
2024,10,Spanish Grand Prix,catalunya,sainz,Ferrari,6,6,8.0,Finished
2024,10,Spanish Grand Prix,catalunya,piastri,McLaren,9,7,6.0,Finished
2024,10,Spanish Grand Prix,catalunya,perez,Red Bull,11,8,4.0,Finished
2024,10,Spanish Grand Prix,catalunya,gasly,Alpine F1 Team,7,9,2.0,Finished
2024,10,Spanish Grand Prix,catalunya,ocon,Alpine F1 Team,8,10,1.0,Finished
2024,10,Spanish Grand Prix,catalunya,hulkenberg,Haas F1 Team,13,11,0.0,Finished
2024,10,Spanish Grand Prix,catalunya,alonso,Aston Martin,10,12,0.0,+1 Lap
2024,10,Spanish Grand Prix,catalunya,zhou,Sauber,15,13,0.0,+1 Lap
2024,10,Spanish Grand Prix,catalunya,stroll,Aston Martin,14,14,0.0,+1 Lap
2024,10,Spanish Grand Prix,catalunya,ricciardo,RB F1 Team,18,15,0.0,+1 Lap
2024,10,Spanish Grand Prix,catalunya,bottas,Sauber,12,16,0.0,+1 Lap
2024,10,Spanish Grand Prix,catalunya,kevin_magnussen,Haas F1 Team,16,17,0.0,+1 Lap
2024,10,Spanish Grand Prix,catalunya,albon,Williams,0,18,0.0,+1 Lap
2024,10,Spanish Grand Prix,catalunya,tsunoda,RB F1 Team,17,19,0.0,+1 Lap
2024,10,Spanish Grand Prix,catalunya,sargeant,Williams,19,20,0.0,+2 Laps
2024,11,Austrian Grand Prix,red_bull_ring,russell,Mercedes,3,1,25.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,piastri,McLaren,7,2,18.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,sainz,Ferrari,4,3,15.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,hamilton,Mercedes,5,4,12.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,max_verstappen,Red Bull,1,5,10.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,hulkenberg,Haas F1 Team,9,6,8.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,perez,Red Bull,8,7,6.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,kevin_magnussen,Haas F1 Team,12,8,4.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,ricciardo,RB F1 Team,11,9,2.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,gasly,Alpine F1 Team,13,10,1.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,leclerc,Ferrari,6,11,0.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,ocon,Alpine F1 Team,10,12,0.0,Finished
2024,11,Austrian Grand Prix,red_bull_ring,stroll,Aston Martin,17,13,0.0,+1 Lap
2024,11,Austrian Grand Prix,red_bull_ring,tsunoda,RB F1 Team,14,14,0.0,+1 Lap
2024,11,Austrian Grand Prix,red_bull_ring,albon,Williams,16,15,0.0,+1 Lap
2024,11,Austrian Grand Prix,red_bull_ring,bottas,Sauber,18,16,0.0,+1 Lap
2024,11,Austrian Grand Prix,red_bull_ring,zhou,Sauber,20,17,0.0,+1 Lap
2024,11,Austrian Grand Prix,red_bull_ring,alonso,Aston Martin,15,18,0.0,+1 Lap
2024,11,Austrian Grand Prix,red_bull_ring,sargeant,Williams,19,19,0.0,+2 Laps
2024,11,Austrian Grand Prix,red_bull_ring,norris,McLaren,2,20,0.0,+7 Laps
2024,12,British Grand Prix,silverstone,hamilton,Mercedes,2,1,25.0,Finished
2024,12,British Grand Prix,silverstone,max_verstappen,Red Bull,4,2,18.0,Finished
2024,12,British Grand Prix,silverstone,norris,McLaren,3,3,15.0,Finished
2024,12,British Grand Prix,silverstone,piastri,McLaren,5,4,12.0,Finished
2024,12,British Grand Prix,silverstone,sainz,Ferrari,7,5,11.0,Finished
2024,12,British Grand Prix,silverstone,hulkenberg,Haas F1 Team,6,6,8.0,Finished
2024,12,British Grand Prix,silverstone,stroll,Aston Martin,8,7,6.0,Finished
2024,12,British Grand Prix,silverstone,alonso,Aston Martin,10,8,4.0,Finished
2024,12,British Grand Prix,silverstone,albon,Williams,9,9,2.0,Finished
2024,12,British Grand Prix,silverstone,tsunoda,RB F1 Team,13,10,1.0,Finished
2024,12,British Grand Prix,silverstone,sargeant,Williams,12,11,0.0,Finished
2024,12,British Grand Prix,silverstone,kevin_magnussen,Haas F1 Team,17,12,0.0,Finished
2024,12,British Grand Prix,silverstone,ricciardo,RB F1 Team,15,13,0.0,+1 Lap
2024,12,British Grand Prix,silverstone,leclerc,Ferrari,11,14,0.0,+1 Lap
2024,12,British Grand Prix,silverstone,bottas,Sauber,16,15,0.0,+1 Lap
2024,12,British Grand Prix,silverstone,ocon,Alpine F1 Team,18,16,0.0,+2 Laps
2024,12,British Grand Prix,silverstone,perez,Red Bull,0,17,0.0,+2 Laps
2024,12,British Grand Prix,silverstone,zhou,Sauber,14,18,0.0,+2 Laps
2024,12,British Grand Prix,silverstone,russell,Mercedes,1,\N,0.0,Water pressure
2024,12,British Grand Prix,silverstone,gasly,Alpine F1 Team,19,\N,0.0,Gearbox
2024,13,Hungarian Grand Prix,hungaroring,piastri,McLaren,2,1,25.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,norris,McLaren,1,2,18.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,hamilton,Mercedes,5,3,15.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,leclerc,Ferrari,6,4,12.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,max_verstappen,Red Bull,3,5,10.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,sainz,Ferrari,4,6,8.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,perez,Red Bull,16,7,6.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,russell,Mercedes,17,8,5.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,tsunoda,RB F1 Team,10,9,2.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,stroll,Aston Martin,8,10,1.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,alonso,Aston Martin,7,11,0.0,Finished
2024,13,Hungarian Grand Prix,hungaroring,ricciardo,RB F1 Team,9,12,0.0,+1 Lap
2024,13,Hungarian Grand Prix,hungaroring,hulkenberg,Haas F1 Team,11,13,0.0,+1 Lap
2024,13,Hungarian Grand Prix,hungaroring,albon,Williams,13,14,0.0,+1 Lap
2024,13,Hungarian Grand Prix,hungaroring,kevin_magnussen,Haas F1 Team,15,15,0.0,+1 Lap
2024,13,Hungarian Grand Prix,hungaroring,bottas,Sauber,12,16,0.0,+1 Lap
2024,13,Hungarian Grand Prix,hungaroring,sargeant,Williams,14,17,0.0,+1 Lap
2024,13,Hungarian Grand Prix,hungaroring,ocon,Alpine F1 Team,19,18,0.0,+1 Lap
2024,13,Hungarian Grand Prix,hungaroring,zhou,Sauber,18,19,0.0,+1 Lap
2024,13,Hungarian Grand Prix,hungaroring,gasly,Alpine F1 Team,0,\N,0.0,Hydraulics
2024,14,Belgian Grand Prix,spa,hamilton,Mercedes,3,1,25.0,Finished
2024,14,Belgian Grand Prix,spa,piastri,McLaren,5,2,18.0,Finished
2024,14,Belgian Grand Prix,spa,leclerc,Ferrari,1,3,15.0,Finished
2024,14,Belgian Grand Prix,spa,max_verstappen,Red Bull,11,4,12.0,Finished
2024,14,Belgian Grand Prix,spa,norris,McLaren,4,5,10.0,Finished
2024,14,Belgian Grand Prix,spa,sainz,Ferrari,7,6,8.0,Finished
2024,14,Belgian Grand Prix,spa,perez,Red Bull,2,7,7.0,Finished
2024,14,Belgian Grand Prix,spa,alonso,Aston Martin,8,8,4.0,Finished
2024,14,Belgian Grand Prix,spa,ocon,Alpine F1 Team,9,9,2.0,Finished
2024,14,Belgian Grand Prix,spa,ricciardo,RB F1 Team,13,10,1.0,Finished
2024,14,Belgian Grand Prix,spa,stroll,Aston Martin,15,11,0.0,Finished
2024,14,Belgian Grand Prix,spa,albon,Williams,10,12,0.0,Finished
2024,14,Belgian Grand Prix,spa,gasly,Alpine F1 Team,12,13,0.0,Finished
2024,14,Belgian Grand Prix,spa,kevin_magnussen,Haas F1 Team,17,14,0.0,Finished
2024,14,Belgian Grand Prix,spa,bottas,Sauber,14,15,0.0,Finished
2024,14,Belgian Grand Prix,spa,tsunoda,RB F1 Team,20,16,0.0,Finished
2024,14,Belgian Grand Prix,spa,sargeant,Williams,18,17,0.0,Finished
2024,14,Belgian Grand Prix,spa,hulkenberg,Haas F1 Team,16,18,0.0,Finished
2024,14,Belgian Grand Prix,spa,zhou,Sauber,19,\N,0.0,Retired
2024,14,Belgian Grand Prix,spa,russell,Mercedes,6,\N,0.0,Disqualified
2024,15,Dutch Grand Prix,zandvoort,norris,McLaren,1,1,26.0,Finished
2024,15,Dutch Grand Prix,zandvoort,max_verstappen,Red Bull,2,2,18.0,Finished
2024,15,Dutch Grand Prix,zandvoort,leclerc,Ferrari,6,3,15.0,Finished
2024,15,Dutch Grand Prix,zandvoort,piastri,McLaren,3,4,12.0,Finished
2024,15,Dutch Grand Prix,zandvoort,sainz,Ferrari,10,5,10.0,Finished
2024,15,Dutch Grand Prix,zandvoort,perez,Red Bull,5,6,8.0,Finished
2024,15,Dutch Grand Prix,zandvoort,russell,Mercedes,4,7,6.0,Finished
2024,15,Dutch Grand Prix,zandvoort,hamilton,Mercedes,14,8,4.0,Finished
2024,15,Dutch Grand Prix,zandvoort,gasly,Alpine F1 Team,9,9,2.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,alonso,Aston Martin,7,10,1.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,hulkenberg,Haas F1 Team,12,11,0.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,ricciardo,RB F1 Team,13,12,0.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,stroll,Aston Martin,8,13,0.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,albon,Williams,19,14,0.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,ocon,Alpine F1 Team,15,15,0.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,sargeant,Williams,18,16,0.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,tsunoda,RB F1 Team,11,17,0.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,kevin_magnussen,Haas F1 Team,0,18,0.0,+1 Lap
2024,15,Dutch Grand Prix,zandvoort,bottas,Sauber,16,19,0.0,+2 Laps
2024,15,Dutch Grand Prix,zandvoort,zhou,Sauber,17,20,0.0,+2 Laps
2024,16,Italian Grand Prix,monza,leclerc,Ferrari,4,1,25.0,Finished
2024,16,Italian Grand Prix,monza,piastri,McLaren,2,2,18.0,Finished
2024,16,Italian Grand Prix,monza,norris,McLaren,1,3,16.0,Finished
2024,16,Italian Grand Prix,monza,sainz,Ferrari,5,4,12.0,Finished
2024,16,Italian Grand Prix,monza,hamilton,Mercedes,6,5,10.0,Finished
2024,16,Italian Grand Prix,monza,max_verstappen,Red Bull,7,6,8.0,Finished
2024,16,Italian Grand Prix,monza,russell,Mercedes,3,7,6.0,Finished
2024,16,Italian Grand Prix,monza,perez,Red Bull,8,8,4.0,Finished
2024,16,Italian Grand Prix,monza,albon,Williams,9,9,2.0,Finished
2024,16,Italian Grand Prix,monza,kevin_magnussen,Haas F1 Team,13,10,1.0,Finished
2024,16,Italian Grand Prix,monza,alonso,Aston Martin,11,11,0.0,Finished
2024,16,Italian Grand Prix,monza,colapinto,Williams,18,12,0.0,Finished
2024,16,Italian Grand Prix,monza,ricciardo,RB F1 Team,12,13,0.0,Finished
2024,16,Italian Grand Prix,monza,ocon,Alpine F1 Team,15,14,0.0,+1 Lap
2024,16,Italian Grand Prix,monza,gasly,Alpine F1 Team,14,15,0.0,+1 Lap
2024,16,Italian Grand Prix,monza,bottas,Sauber,19,16,0.0,+1 Lap
2024,16,Italian Grand Prix,monza,hulkenberg,Haas F1 Team,10,17,0.0,+1 Lap
2024,16,Italian Grand Prix,monza,zhou,Sauber,20,18,0.0,+1 Lap
2024,16,Italian Grand Prix,monza,stroll,Aston Martin,17,19,0.0,+1 Lap
2024,16,Italian Grand Prix,monza,tsunoda,RB F1 Team,16,\N,0.0,Overheating
2024,17,Azerbaijan Grand Prix,baku,piastri,McLaren,2,1,25.0,Finished
2024,17,Azerbaijan Grand Prix,baku,leclerc,Ferrari,1,2,18.0,Finished
2024,17,Azerbaijan Grand Prix,baku,russell,Mercedes,5,3,15.0,Finished
2024,17,Azerbaijan Grand Prix,baku,norris,McLaren,15,4,13.0,Finished
2024,17,Azerbaijan Grand Prix,baku,max_verstappen,Red Bull,6,5,10.0,Finished
2024,17,Azerbaijan Grand Prix,baku,alonso,Aston Martin,7,6,8.0,Finished
2024,17,Azerbaijan Grand Prix,baku,albon,Williams,9,7,6.0,Finished
2024,17,Azerbaijan Grand Prix,baku,colapinto,Williams,8,8,4.0,Finished
2024,17,Azerbaijan Grand Prix,baku,hamilton,Mercedes,0,9,2.0,Finished
2024,17,Azerbaijan Grand Prix,baku,bearman,Haas F1 Team,10,10,1.0,Finished
2024,17,Azerbaijan Grand Prix,baku,hulkenberg,Haas F1 Team,12,11,0.0,Finished
2024,17,Azerbaijan Grand Prix,baku,gasly,Alpine F1 Team,18,12,0.0,Finished
2024,17,Azerbaijan Grand Prix,baku,ricciardo,RB F1 Team,14,13,0.0,Finished
2024,17,Azerbaijan Grand Prix,baku,zhou,Sauber,17,14,0.0,Finished
2024,17,Azerbaijan Grand Prix,baku,ocon,Alpine F1 Team,0,15,0.0,+1 Lap
2024,17,Azerbaijan Grand Prix,baku,bottas,Sauber,16,16,0.0,+1 Lap
2024,17,Azerbaijan Grand Prix,baku,perez,Red Bull,4,17,0.0,Retired
2024,17,Azerbaijan Grand Prix,baku,sainz,Ferrari,3,18,0.0,Retired
2024,17,Azerbaijan Grand Prix,baku,stroll,Aston Martin,13,19,0.0,Retired
2024,17,Azerbaijan Grand Prix,baku,tsunoda,RB F1 Team,11,\N,0.0,Retired
2024,18,Singapore Grand Prix,marina_bay,norris,McLaren,1,1,25.0,Finished
2024,18,Singapore Grand Prix,marina_bay,max_verstappen,Red Bull,2,2,18.0,Finished
2024,18,Singapore Grand Prix,marina_bay,piastri,McLaren,5,3,15.0,Finished
2024,18,Singapore Grand Prix,marina_bay,russell,Mercedes,4,4,12.0,Finished
2024,18,Singapore Grand Prix,marina_bay,leclerc,Ferrari,9,5,10.0,Finished
2024,18,Singapore Grand Prix,marina_bay,hamilton,Mercedes,3,6,8.0,Finished
2024,18,Singapore Grand Prix,marina_bay,sainz,Ferrari,10,7,6.0,Finished
2024,18,Singapore Grand Prix,marina_bay,alonso,Aston Martin,7,8,4.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,hulkenberg,Haas F1 Team,6,9,2.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,perez,Red Bull,13,10,1.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,colapinto,Williams,12,11,0.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,tsunoda,RB F1 Team,8,12,0.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,ocon,Alpine F1 Team,15,13,0.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,stroll,Aston Martin,17,14,0.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,zhou,Sauber,20,15,0.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,bottas,Sauber,19,16,0.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,gasly,Alpine F1 Team,18,17,0.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,ricciardo,RB F1 Team,16,18,0.0,+1 Lap
2024,18,Singapore Grand Prix,marina_bay,kevin_magnussen,Haas F1 Team,14,19,0.0,Accident
2024,18,Singapore Grand Prix,marina_bay,albon,Williams,11,\N,0.0,Power Unit
2024,19,United States Grand Prix,americas,leclerc,Ferrari,4,1,25.0,Finished
2024,19,United States Grand Prix,americas,sainz,Ferrari,3,2,18.0,Finished
2024,19,United States Grand Prix,americas,max_verstappen,Red Bull,2,3,15.0,Finished
2024,19,United States Grand Prix,americas,norris,McLaren,1,4,12.0,Finished
2024,19,United States Grand Prix,americas,piastri,McLaren,5,5,10.0,Finished
2024,19,United States Grand Prix,americas,russell,Mercedes,20,6,8.0,Finished
2024,19,United States Grand Prix,americas,perez,Red Bull,9,7,6.0,Finished
2024,19,United States Grand Prix,americas,hulkenberg,Haas F1 Team,11,8,4.0,Finished
2024,19,United States Grand Prix,americas,lawson,RB F1 Team,19,9,2.0,Finished
2024,19,United States Grand Prix,americas,colapinto,Williams,15,10,1.0,Finished
2024,19,United States Grand Prix,americas,kevin_magnussen,Haas F1 Team,8,11,0.0,Finished
2024,19,United States Grand Prix,americas,gasly,Alpine F1 Team,6,12,0.0,Finished
2024,19,United States Grand Prix,americas,alonso,Aston Martin,7,13,0.0,+1 Lap
2024,19,United States Grand Prix,americas,tsunoda,RB F1 Team,10,14,0.0,+1 Lap
2024,19,United States Grand Prix,americas,stroll,Aston Martin,13,15,0.0,+1 Lap
2024,19,United States Grand Prix,americas,albon,Williams,14,16,0.0,+1 Lap
2024,19,United States Grand Prix,americas,bottas,Sauber,16,17,0.0,+1 Lap
2024,19,United States Grand Prix,americas,ocon,Alpine F1 Team,12,18,0.0,+1 Lap
2024,19,United States Grand Prix,americas,zhou,Sauber,18,19,0.0,+1 Lap
2024,19,United States Grand Prix,americas,hamilton,Mercedes,17,\N,0.0,Spun off
2024,20,Mexico City Grand Prix,rodriguez,sainz,Ferrari,1,1,25.0,Finished
2024,20,Mexico City Grand Prix,rodriguez,norris,McLaren,3,2,18.0,Finished
2024,20,Mexico City Grand Prix,rodriguez,leclerc,Ferrari,4,3,16.0,Finished
2024,20,Mexico City Grand Prix,rodriguez,hamilton,Mercedes,6,4,12.0,Finished
2024,20,Mexico City Grand Prix,rodriguez,russell,Mercedes,5,5,10.0,Finished
2024,20,Mexico City Grand Prix,rodriguez,max_verstappen,Red Bull,2,6,8.0,Finished
2024,20,Mexico City Grand Prix,rodriguez,kevin_magnussen,Haas F1 Team,7,7,6.0,Finished
2024,20,Mexico City Grand Prix,rodriguez,piastri,McLaren,17,8,4.0,Finished
2024,20,Mexico City Grand Prix,rodriguez,hulkenberg,Haas F1 Team,10,9,2.0,+1 Lap
2024,20,Mexico City Grand Prix,rodriguez,gasly,Alpine F1 Team,8,10,1.0,+1 Lap
2024,20,Mexico City Grand Prix,rodriguez,stroll,Aston Martin,14,11,0.0,+1 Lap
2024,20,Mexico City Grand Prix,rodriguez,colapinto,Williams,16,12,0.0,+1 Lap
2024,20,Mexico City Grand Prix,rodriguez,ocon,Alpine F1 Team,0,13,0.0,+1 Lap
2024,20,Mexico City Grand Prix,rodriguez,bottas,Sauber,15,14,0.0,+1 Lap
2024,20,Mexico City Grand Prix,rodriguez,zhou,Sauber,19,15,0.0,+1 Lap
2024,20,Mexico City Grand Prix,rodriguez,lawson,RB F1 Team,12,16,0.0,+1 Lap
2024,20,Mexico City Grand Prix,rodriguez,perez,Red Bull,18,17,0.0,+1 Lap
2024,20,Mexico City Grand Prix,rodriguez,alonso,Aston Martin,13,\N,0.0,Brakes
2024,20,Mexico City Grand Prix,rodriguez,albon,Williams,9,\N,0.0,Collision
2024,20,Mexico City Grand Prix,rodriguez,tsunoda,RB F1 Team,11,\N,0.0,Collision
2024,21,São Paulo Grand Prix,interlagos,max_verstappen,Red Bull,17,1,26.0,Finished
2024,21,São Paulo Grand Prix,interlagos,ocon,Alpine F1 Team,4,2,18.0,Finished
2024,21,São Paulo Grand Prix,interlagos,gasly,Alpine F1 Team,13,3,15.0,Finished
2024,21,São Paulo Grand Prix,interlagos,russell,Mercedes,2,4,12.0,Finished
2024,21,São Paulo Grand Prix,interlagos,leclerc,Ferrari,6,5,10.0,Finished
2024,21,São Paulo Grand Prix,interlagos,norris,McLaren,1,6,8.0,Finished
2024,21,São Paulo Grand Prix,interlagos,tsunoda,RB F1 Team,3,7,6.0,Finished
2024,21,São Paulo Grand Prix,interlagos,piastri,McLaren,8,8,4.0,Finished
2024,21,São Paulo Grand Prix,interlagos,lawson,RB F1 Team,5,9,2.0,Finished
2024,21,São Paulo Grand Prix,interlagos,hamilton,Mercedes,14,10,1.0,Finished
2024,21,São Paulo Grand Prix,interlagos,perez,Red Bull,12,11,0.0,Finished
2024,21,São Paulo Grand Prix,interlagos,bearman,Haas F1 Team,15,12,0.0,Finished
2024,21,São Paulo Grand Prix,interlagos,bottas,Sauber,11,13,0.0,Finished
2024,21,São Paulo Grand Prix,interlagos,alonso,Aston Martin,9,14,0.0,Finished
2024,21,São Paulo Grand Prix,interlagos,zhou,Sauber,19,15,0.0,Finished
2024,21,São Paulo Grand Prix,interlagos,sainz,Ferrari,0,\N,0.0,Accident
2024,21,São Paulo Grand Prix,interlagos,colapinto,Williams,16,\N,0.0,Accident
2024,21,São Paulo Grand Prix,interlagos,albon,Williams,7,\N,0.0,Withdrew
2024,21,São Paulo Grand Prix,interlagos,stroll,Aston Martin,10,\N,0.0,Withdrew
2024,21,São Paulo Grand Prix,interlagos,hulkenberg,Haas F1 Team,17,\N,0.0,Disqualified
2024,22,Las Vegas Grand Prix,vegas,russell,Mercedes,1,1,25.0,Finished
2024,22,Las Vegas Grand Prix,vegas,hamilton,Mercedes,10,2,18.0,Finished
2024,22,Las Vegas Grand Prix,vegas,sainz,Ferrari,2,3,15.0,Finished
2024,22,Las Vegas Grand Prix,vegas,leclerc,Ferrari,4,4,12.0,Finished
2024,22,Las Vegas Grand Prix,vegas,max_verstappen,Red Bull,5,5,10.0,Finished
2024,22,Las Vegas Grand Prix,vegas,norris,McLaren,6,6,9.0,Finished
2024,22,Las Vegas Grand Prix,vegas,piastri,McLaren,8,7,6.0,Finished
2024,22,Las Vegas Grand Prix,vegas,hulkenberg,Haas F1 Team,9,8,4.0,Finished
2024,22,Las Vegas Grand Prix,vegas,tsunoda,RB F1 Team,7,9,2.0,Finished
2024,22,Las Vegas Grand Prix,vegas,perez,Red Bull,15,10,1.0,Finished
2024,22,Las Vegas Grand Prix,vegas,alonso,Aston Martin,16,11,0.0,Finished
2024,22,Las Vegas Grand Prix,vegas,kevin_magnussen,Haas F1 Team,12,12,0.0,Finished
2024,22,Las Vegas Grand Prix,vegas,zhou,Sauber,13,13,0.0,Finished
2024,22,Las Vegas Grand Prix,vegas,colapinto,Williams,0,14,0.0,Finished
2024,22,Las Vegas Grand Prix,vegas,stroll,Aston Martin,18,15,0.0,Finished
2024,22,Las Vegas Grand Prix,vegas,lawson,RB F1 Team,14,16,0.0,Finished
2024,22,Las Vegas Grand Prix,vegas,ocon,Alpine F1 Team,11,17,0.0,+1 Lap
2024,22,Las Vegas Grand Prix,vegas,bottas,Sauber,19,18,0.0,+1 Lap
2024,22,Las Vegas Grand Prix,vegas,albon,Williams,17,\N,0.0,Radiator
2024,22,Las Vegas Grand Prix,vegas,gasly,Alpine F1 Team,3,\N,0.0,Engine
2024,23,Qatar Grand Prix,losail,max_verstappen,Red Bull,2,1,25.0,Finished
2024,23,Qatar Grand Prix,losail,leclerc,Ferrari,5,2,18.0,Finished
2024,23,Qatar Grand Prix,losail,piastri,McLaren,4,3,15.0,Finished
2024,23,Qatar Grand Prix,losail,russell,Mercedes,1,4,12.0,Finished
2024,23,Qatar Grand Prix,losail,gasly,Alpine F1 Team,11,5,10.0,Finished
2024,23,Qatar Grand Prix,losail,sainz,Ferrari,7,6,8.0,Finished
2024,23,Qatar Grand Prix,losail,alonso,Aston Martin,8,7,6.0,Finished
2024,23,Qatar Grand Prix,losail,zhou,Sauber,12,8,4.0,Finished
2024,23,Qatar Grand Prix,losail,kevin_magnussen,Haas F1 Team,10,9,2.0,Finished
2024,23,Qatar Grand Prix,losail,norris,McLaren,3,10,2.0,Finished
2024,23,Qatar Grand Prix,losail,bottas,Sauber,13,11,0.0,Finished
2024,23,Qatar Grand Prix,losail,hamilton,Mercedes,6,12,0.0,Finished
